id,question,score,reason
84,"这是一个计算机模拟的小区及小区居民,居民只有6种地理位置状态:家、路上、工作地、学校、小区商场、小区公共场所,小区居民只有15种动作:睡觉、保持、休息娱乐、吃饭、散步、阅读、运动、工作、学习、购物、回家、去工作地、去学校、去小区商场、去小区公共场所,周一到周五是工作日,上班族都得去工作,工作时间一般在8点到18点之间,学生都得去上学,一般在7点到17点在学校学习,其他时间在工作地或者在学校都是不合理的,自由职业和退休人员一般都呆在家里,有时候去小区公共场所散步或运动,去小区商场买东西,晚上23点到早上6点间在社区活动不合理,模拟小区开始模拟时间是周一早上0点,所有居民都是睡觉状态,居民每天睡觉8小时左右,晚上23点到早上7点之间睡觉都合理,我们想在这个小区中模拟出正常人的行为,需要你对模拟人的状态行为打分,以保证模拟人会越来越接近正常人类,胡钊强是一名正常19岁的模拟小区居民, 男性,他未婚, 受教育程度是初中, 目前是处于上班族阶段,今天是2024年2月的一天, 周一工作日, 北京时间0点0分, 他在家里睡觉,现在时间是0点5分,他在到工作地的路上,请回答他目前行为状态的合理程度,主要考虑时间、地点、行为以及历史行为,100为合理,0为不合理,50为不确定是否合理请结合上述让模拟趋近真实的意图,直接给出0、50、100数值就行,不要说其他任何话,不用说明理由
",,
85,"这是一个计算机模拟的小区及小区居民,居民只有6种地理位置状态:家、路上、工作地、学校、小区商场、小区公共场所,小区居民只有15种动作:睡觉、保持、休息娱乐、吃饭、散步、阅读、运动、工作、学习、购物、回家、去工作地、去学校、去小区商场、去小区公共场所,周一到周五是工作日,上班族都得去工作,工作时间一般在8点到18点之间,学生都得去上学,一般在7点到17点在学校学习,其他时间在工作地或者在学校都是不合理的,自由职业和退休人员一般都呆在家里,有时候去小区公共场所散步或运动,去小区商场买东西,晚上23点到早上6点间在社区活动不合理,模拟小区开始模拟时间是周一早上0点,所有居民都是睡觉状态,居民每天睡觉8小时左右,晚上23点到早上7点之间睡觉都合理,我们想在这个小区中模拟出正常人的行为,需要你对模拟人的状态行为打分,以保证模拟人会越来越接近正常人类,李波是一名正常20岁的模拟小区居民, 男性,他未婚, 受教育程度是初中, 目前是处于自由职业阶段,今天是2024年2月的一天, 周一工作日, 北京时间0点0分, 他在家里睡觉,在0点5分到0点15分, 他在家里吃饭,在0点15分到0点25分, 他在到小区公共场所的路上,现在时间是0点25分,他去小区公共场所,请回答他目前行为状态的合理程度,主要考虑时间、地点、行为以及历史行为,100为合理,0为不合理,50为不确定是否合理请结合上述让模拟趋近真实的意图,直接给出0、50、100数值就行,不要说其他任何话,不用说明理由
",,
86,"这是一个计算机模拟的小区及小区居民,居民只有6种地理位置状态:家、路上、工作地、学校、小区商场、小区公共场所,小区居民只有15种动作:睡觉、保持、休息娱乐、吃饭、散步、阅读、运动、工作、学习、购物、回家、去工作地、去学校、去小区商场、去小区公共场所,周一到周五是工作日,上班族都得去工作,工作时间一般在8点到18点之间,学生都得去上学,一般在7点到17点在学校学习,其他时间在工作地或者在学校都是不合理的,自由职业和退休人员一般都呆在家里,有时候去小区公共场所散步或运动,去小区商场买东西,晚上23点到早上6点间在社区活动不合理,模拟小区开始模拟时间是周一早上0点,所有居民都是睡觉状态,居民每天睡觉8小时左右,晚上23点到早上7点之间睡觉都合理,我们想在这个小区中模拟出正常人的行为,需要你对模拟人的状态行为打分,以保证模拟人会越来越接近正常人类,杨军是一名正常54岁的模拟小区居民, 男性,他未婚, 受教育程度是本科, 目前是处于上班族阶段,今天是2024年2月的一天, 周一工作日, 北京时间0点0分, 他在家里睡觉,在0点10分到0点20分, 他在家里吃饭,在0点20分到0点30分, 他在家里睡觉,现在时间是0点30分,他在家里放松,请回答他目前行为状态的合理程度,主要考虑时间、地点、行为以及历史行为,100为合理,0为不合理,50为不确定是否合理请结合上述让模拟趋近真实的意图,直接给出0、50、100数值就行,不要说其他任何话,不用说明理由
",,
87,"这是一个计算机模拟的小区及小区居民,居民只有6种地理位置状态:家、路上、工作地、学校、小区商场、小区公共场所,小区居民只有15种动作:睡觉、保持、休息娱乐、吃饭、散步、阅读、运动、工作、学习、购物、回家、去工作地、去学校、去小区商场、去小区公共场所,周一到周五是工作日,上班族都得去工作,工作时间一般在8点到18点之间,学生都得去上学,一般在7点到17点在学校学习,其他时间在工作地或者在学校都是不合理的,自由职业和退休人员一般都呆在家里,有时候去小区公共场所散步或运动,去小区商场买东西,晚上23点到早上6点间在社区活动不合理,模拟小区开始模拟时间是周一早上0点,所有居民都是睡觉状态,居民每天睡觉8小时左右,晚上23点到早上7点之间睡觉都合理,我们想在这个小区中模拟出正常人的行为,需要你对模拟人的状态行为打分,以保证模拟人会越来越接近正常人类,叶芳燕是一名正常38岁的模拟小区居民, 女性,她未婚, 受教育程度是本科, 目前是处于自由职业阶段,今天是2024年2月的一天, 周一工作日, 北京时间0点0分, 她在家里睡觉,在0点5分到0点10分, 她在家里吃饭,在0点10分到0点15分, 她在家里放松,在0点15分到0点20分, 她在到小区商场的路上,现在时间是0点20分,她去小区商场,请回答她目前行为状态的合理程度,主要考虑时间、地点、行为以及历史行为,100为合理,0为不合理,50为不确定是否合理请结合上述让模拟趋近真实的意图,直接给出0、50、100数值就行,不要说其他任何话,不用说明理由
",,
88,"这是一个计算机模拟的小区及小区居民,居民只有6种地理位置状态:家、路上、工作地、学校、小区商场、小区公共场所,小区居民只有15种动作:睡觉、保持、休息娱乐、吃饭、散步、阅读、运动、工作、学习、购物、回家、去工作地、去学校、去小区商场、去小区公共场所,周一到周五是工作日,上班族都得去工作,工作时间一般在8点到18点之间,学生都得去上学,一般在7点到17点在学校学习,其他时间在工作地或者在学校都是不合理的,自由职业和退休人员一般都呆在家里,有时候去小区公共场所散步或运动,去小区商场买东西,晚上23点到早上6点间在社区活动不合理,模拟小区开始模拟时间是周一早上0点,所有居民都是睡觉状态,居民每天睡觉8小时左右,晚上23点到早上7点之间睡觉都合理,我们想在这个小区中模拟出正常人的行为,需要你对模拟人的状态行为打分,以保证模拟人会越来越接近正常人类,田光是一名正常25岁的模拟小区居民, 男性,他未婚, 受教育程度是本科, 目前是处于自由职业阶段,今天是2024年2月的一天, 周一工作日, 北京时间0点0分, 他在家里睡觉,在0点5分到0点20分, 他在到小区商场的路上,现在时间是0点20分,他去小区商场,请回答他目前行为状态的合理程度,主要考虑时间、地点、行为以及历史行为,100为合理,0为不合理,50为不确定是否合理请结合上述让模拟趋近真实的意图,直接给出0、50、100数值就行,不要说其他任何话,不用说明理由
",,
89,"这是一个计算机模拟的小区及小区居民,居民只有6种地理位置状态:家、路上、工作地、学校、小区商场、小区公共场所,小区居民只有15种动作:睡觉、保持、休息娱乐、吃饭、散步、阅读、运动、工作、学习、购物、回家、去工作地、去学校、去小区商场、去小区公共场所,周一到周五是工作日,上班族都得去工作,工作时间一般在8点到18点之间,学生都得去上学,一般在7点到17点在学校学习,其他时间在工作地或者在学校都是不合理的,自由职业和退休人员一般都呆在家里,有时候去小区公共场所散步或运动,去小区商场买东西,晚上23点到早上6点间在社区活动不合理,模拟小区开始模拟时间是周一早上0点,所有居民都是睡觉状态,居民每天睡觉8小时左右,晚上23点到早上7点之间睡觉都合理,我们想在这个小区中模拟出正常人的行为,需要你对模拟人的状态行为打分,以保证模拟人会越来越接近正常人类,田琳是一名正常26岁的模拟小区居民, 女性,她已婚, 受教育程度是本科, 目前是处于自由职业阶段,今天是2024年2月的一天, 周一工作日, 北京时间0点0分, 她在家里睡觉,在0点5分到0点10分, 她在家里放松,在0点10分到0点15分, 她去小区公共场所,在0点15分到0点20分, 她去小区商场,在0点20分到0点25分, 她在小区商场购物,在0点25分到0点30分, 她去小区公共场所,现在时间是0点30分,她在小区公共场所散步,请回答她目前行为状态的合理程度,主要考虑时间、地点、行为以及历史行为,100为合理,0为不合理,50为不确定是否合理请结合上述让模拟趋近真实的意图,直接给出0、50、100数值就行,不要说其他任何话,不用说明理由
",,
90,"这是一个计算机模拟的小区及小区居民,居民只有6种地理位置状态:家、路上、工作地、学校、小区商场、小区公共场所,小区居民只有15种动作:睡觉、保持、休息娱乐、吃饭、散步、阅读、运动、工作、学习、购物、回家、去工作地、去学校、去小区商场、去小区公共场所,周一到周五是工作日,上班族都得去工作,工作时间一般在8点到18点之间,学生都得去上学,一般在7点到17点在学校学习,其他时间在工作地或者在学校都是不合理的,自由职业和退休人员一般都呆在家里,有时候去小区公共场所散步或运动,去小区商场买东西,晚上23点到早上6点间在社区活动不合理,模拟小区开始模拟时间是周一早上0点,所有居民都是睡觉状态,居民每天睡觉8小时左右,晚上23点到早上7点之间睡觉都合理,我们想在这个小区中模拟出正常人的行为,需要你对模拟人的状态行为打分,以保证模拟人会越来越接近正常人类,袁泽武是一名正常47岁的模拟小区居民, 男性,他已婚, 受教育程度是本科, 目前是处于上班族阶段,今天是2024年2月的一天, 周一工作日, 北京时间0点0分, 他在家里睡觉,在0点5分到0点10分, 他去工作地,在0点10分到0点15分, 他回家,现在时间是0点15分,他在家里阅读,请回答他目前行为状态的合理程度,主要考虑时间、地点、行为以及历史行为,100为合理,0为不合理,50为不确定是否合理请结合上述让模拟趋近真实的意图,直接给出0、50、100数值就行,不要说其他任何话,不用说明理由
",,
91,"这是一个计算机模拟的小区及小区居民,居民只有6种地理位置状态:家、路上、工作地、学校、小区商场、小区公共场所,小区居民只有15种动作:睡觉、保持、休息娱乐、吃饭、散步、阅读、运动、工作、学习、购物、回家、去工作地、去学校、去小区商场、去小区公共场所,周一到周五是工作日,上班族都得去工作,工作时间一般在8点到18点之间,学生都得去上学,一般在7点到17点在学校学习,其他时间在工作地或者在学校都是不合理的,自由职业和退休人员一般都呆在家里,有时候去小区公共场所散步或运动,去小区商场买东西,晚上23点到早上6点间在社区活动不合理,模拟小区开始模拟时间是周一早上0点,所有居民都是睡觉状态,居民每天睡觉8小时左右,晚上23点到早上7点之间睡觉都合理,我们想在这个小区中模拟出正常人的行为,需要你对模拟人的状态行为打分,以保证模拟人会越来越接近正常人类,唐萍是一名正常23岁的模拟小区居民, 女性,她未婚, 受教育程度是本科, 目前是处于自由职业阶段,今天是2024年2月的一天, 周一工作日, 北京时间0点0分, 她在家里睡觉,现在时间是0点15分,她去小区公共场所,请回答她目前行为状态的合理程度,主要考虑时间、地点、行为以及历史行为,100为合理,0为不合理,50为不确定是否合理请结合上述让模拟趋近真实的意图,直接给出0、50、100数值就行,不要说其他任何话,不用说明理由
",,
92,"这是一个计算机模拟的小区及小区居民,居民只有6种地理位置状态:家、路上、工作地、学校、小区商场、小区公共场所,小区居民只有15种动作:睡觉、保持、休息娱乐、吃饭、散步、阅读、运动、工作、学习、购物、回家、去工作地、去学校、去小区商场、去小区公共场所,周一到周五是工作日,上班族都得去工作,工作时间一般在8点到18点之间,学生都得去上学,一般在7点到17点在学校学习,其他时间在工作地或者在学校都是不合理的,自由职业和退休人员一般都呆在家里,有时候去小区公共场所散步或运动,去小区商场买东西,晚上23点到早上6点间在社区活动不合理,模拟小区开始模拟时间是周一早上0点,所有居民都是睡觉状态,居民每天睡觉8小时左右,晚上23点到早上7点之间睡觉都合理,我们想在这个小区中模拟出正常人的行为,需要你对模拟人的状态行为打分,以保证模拟人会越来越接近正常人类,余志是一名正常48岁的模拟小区居民, 男性,他未婚, 受教育程度是本科, 目前是处于上班族阶段,今天是2024年2月的一天, 周一工作日, 北京时间0点0分, 他在家里睡觉,在0点5分到0点10分, 他去小区公共场所,在0点10分到0点15分, 他在小区公共场所运动,现在时间是0点15分,他回家,请回答他目前行为状态的合理程度,主要考虑时间、地点、行为以及历史行为,100为合理,0为不合理,50为不确定是否合理请结合上述让模拟趋近真实的意图,直接给出0、50、100数值就行,不要说其他任何话,不用说明理由
",,
93,"这是一个计算机模拟的小区及小区居民,居民只有6种地理位置状态:家、路上、工作地、学校、小区商场、小区公共场所,小区居民只有15种动作:睡觉、保持、休息娱乐、吃饭、散步、阅读、运动、工作、学习、购物、回家、去工作地、去学校、去小区商场、去小区公共场所,周一到周五是工作日,上班族都得去工作,工作时间一般在8点到18点之间,学生都得去上学,一般在7点到17点在学校学习,其他时间在工作地或者在学校都是不合理的,自由职业和退休人员一般都呆在家里,有时候去小区公共场所散步或运动,去小区商场买东西,晚上23点到早上6点间在社区活动不合理,模拟小区开始模拟时间是周一早上0点,所有居民都是睡觉状态,居民每天睡觉8小时左右,晚上23点到早上7点之间睡觉都合理,我们想在这个小区中模拟出正常人的行为,需要你对模拟人的状态行为打分,以保证模拟人会越来越接近正常人类,周敏红是一名正常37岁的模拟小区居民, 女性,她未婚, 受教育程度是小学及以下, 目前是处于自由职业阶段,今天是2024年2月的一天, 周一工作日, 北京时间0点0分, 她在家里睡觉,在0点5分到0点10分, 她在家里放松,在0点10分到0点15分, 她在家里阅读,现在时间是0点15分,她在家里阅读,请回答她目前行为状态的合理程度,主要考虑时间、地点、行为以及历史行为,100为合理,0为不合理,50为不确定是否合理请结合上述让模拟趋近真实的意图,直接给出0、50、100数值就行,不要说其他任何话,不用说明理由
",,
94,"这是一个计算机模拟的小区及小区居民,居民只有6种地理位置状态:家、路上、工作地、学校、小区商场、小区公共场所,小区居民只有15种动作:睡觉、保持、休息娱乐、吃饭、散步、阅读、运动、工作、学习、购物、回家、去工作地、去学校、去小区商场、去小区公共场所,周一到周五是工作日,上班族都得去工作,工作时间一般在8点到18点之间,学生都得去上学,一般在7点到17点在学校学习,其他时间在工作地或者在学校都是不合理的,自由职业和退休人员一般都呆在家里,有时候去小区公共场所散步或运动,去小区商场买东西,晚上23点到早上6点间在社区活动不合理,模拟小区开始模拟时间是周一早上0点,所有居民都是睡觉状态,居民每天睡觉8小时左右,晚上23点到早上7点之间睡觉都合理,我们想在这个小区中模拟出正常人的行为,需要你对模拟人的状态行为打分,以保证模拟人会越来越接近正常人类,彭航是一名正常58岁的模拟小区居民, 男性,他已婚, 受教育程度是本科, 目前是处于上班族阶段,今天是2024年2月的一天, 周一工作日, 北京时间0点0分, 他在家里睡觉,在0点5分到0点15分, 他在家里吃饭,在0点15分到0点20分, 他在家里阅读,现在时间是0点20分,他在家里吃饭,请回答他目前行为状态的合理程度,主要考虑时间、地点、行为以及历史行为,100为合理,0为不合理,50为不确定是否合理请结合上述让模拟趋近真实的意图,直接给出0、50、100数值就行,不要说其他任何话,不用说明理由
",,
95,"这是一个计算机模拟的小区及小区居民,居民只有6种地理位置状态:家、路上、工作地、学校、小区商场、小区公共场所,小区居民只有15种动作:睡觉、保持、休息娱乐、吃饭、散步、阅读、运动、工作、学习、购物、回家、去工作地、去学校、去小区商场、去小区公共场所,周一到周五是工作日,上班族都得去工作,工作时间一般在8点到18点之间,学生都得去上学,一般在7点到17点在学校学习,其他时间在工作地或者在学校都是不合理的,自由职业和退休人员一般都呆在家里,有时候去小区公共场所散步或运动,去小区商场买东西,晚上23点到早上6点间在社区活动不合理,模拟小区开始模拟时间是周一早上0点,所有居民都是睡觉状态,居民每天睡觉8小时左右,晚上23点到早上7点之间睡觉都合理,我们想在这个小区中模拟出正常人的行为,需要你对模拟人的状态行为打分,以保证模拟人会越来越接近正常人类,杨钊涵是一名正常18岁的模拟小区居民, 男性,他未婚, 受教育程度是高中, 目前是处于大学生阶段,今天是2024年2月的一天, 周一工作日, 北京时间0点0分, 他在家里睡觉,在0点5分到0点10分, 他去学校,在0点10分到0点25分, 他在到小区公共场所的路上,在0点25分到0点30分, 他在小区公共场所散步,现在时间是0点30分,他在小区公共场所运动,请回答他目前行为状态的合理程度,主要考虑时间、地点、行为以及历史行为,100为合理,0为不合理,50为不确定是否合理请结合上述让模拟趋近真实的意图,直接给出0、50、100数值就行,不要说其他任何话,不用说明理由
",,
96,"这是一个计算机模拟的小区及小区居民,居民只有6种地理位置状态:家、路上、工作地、学校、小区商场、小区公共场所,小区居民只有15种动作:睡觉、保持、休息娱乐、吃饭、散步、阅读、运动、工作、学习、购物、回家、去工作地、去学校、去小区商场、去小区公共场所,周一到周五是工作日,上班族都得去工作,工作时间一般在8点到18点之间,学生都得去上学,一般在7点到17点在学校学习,其他时间在工作地或者在学校都是不合理的,自由职业和退休人员一般都呆在家里,有时候去小区公共场所散步或运动,去小区商场买东西,晚上23点到早上6点间在社区活动不合理,模拟小区开始模拟时间是周一早上0点,所有居民都是睡觉状态,居民每天睡觉8小时左右,晚上23点到早上7点之间睡觉都合理,我们想在这个小区中模拟出正常人的行为,需要你对模拟人的状态行为打分,以保证模拟人会越来越接近正常人类,杜峰超是一名正常56岁的模拟小区居民, 男性,他未婚, 受教育程度是硕士, 目前是处于自由职业阶段,今天是2024年2月的一天, 周一工作日, 北京时间0点0分, 他在家里睡觉,在0点10分到0点15分, 他去小区公共场所,在0点15分到0点20分, 他回家,在0点20分到0点25分, 他在家里放松,现在时间是0点25分,他在家里放松,请回答他目前行为状态的合理程度,主要考虑时间、地点、行为以及历史行为,100为合理,0为不合理,50为不确定是否合理请结合上述让模拟趋近真实的意图,直接给出0、50、100数值就行,不要说其他任何话,不用说明理由
",,
97,"这是一个计算机模拟的小区及小区居民,居民只有6种地理位置状态:家、路上、工作地、学校、小区商场、小区公共场所,小区居民只有15种动作:睡觉、保持、休息娱乐、吃饭、散步、阅读、运动、工作、学习、购物、回家、去工作地、去学校、去小区商场、去小区公共场所,周一到周五是工作日,上班族都得去工作,工作时间一般在8点到18点之间,学生都得去上学,一般在7点到17点在学校学习,其他时间在工作地或者在学校都是不合理的,自由职业和退休人员一般都呆在家里,有时候去小区公共场所散步或运动,去小区商场买东西,晚上23点到早上6点间在社区活动不合理,模拟小区开始模拟时间是周一早上0点,所有居民都是睡觉状态,居民每天睡觉8小时左右,晚上23点到早上7点之间睡觉都合理,我们想在这个小区中模拟出正常人的行为,需要你对模拟人的状态行为打分,以保证模拟人会越来越接近正常人类,杨钊涵是一名正常18岁的模拟小区居民, 男性,他未婚, 受教育程度是高中, 目前是处于大学生阶段,今天是2024年2月的一天, 周一工作日, 北京时间0点0分, 他在家里睡觉,在0点5分到0点10分, 他去学校,现在时间是0点10分,他在到小区公共场所的路上,请回答他目前行为状态的合理程度,主要考虑时间、地点、行为以及历史行为,100为合理,0为不合理,50为不确定是否合理请结合上述让模拟趋近真实的意图,直接给出0、50、100数值就行,不要说其他任何话,不用说明理由
",,
98,"这是一个计算机模拟的小区及小区居民,居民只有6种地理位置状态:家、路上、工作地、学校、小区商场、小区公共场所,小区居民只有15种动作:睡觉、保持、休息娱乐、吃饭、散步、阅读、运动、工作、学习、购物、回家、去工作地、去学校、去小区商场、去小区公共场所,周一到周五是工作日,上班族都得去工作,工作时间一般在8点到18点之间,学生都得去上学,一般在7点到17点在学校学习,其他时间在工作地或者在学校都是不合理的,自由职业和退休人员一般都呆在家里,有时候去小区公共场所散步或运动,去小区商场买东西,晚上23点到早上6点间在社区活动不合理,模拟小区开始模拟时间是周一早上0点,所有居民都是睡觉状态,居民每天睡觉8小时左右,晚上23点到早上7点之间睡觉都合理,我们想在这个小区中模拟出正常人的行为,需要你对模拟人的状态行为打分,以保证模拟人会越来越接近正常人类,宋明是一名正常20岁的模拟小区居民, 男性,他未婚, 受教育程度是初中, 目前是处于上班族阶段,今天是2024年2月的一天, 周一工作日, 北京时间0点0分, 他在家里睡觉,在0点5分到0点15分, 他在家里阅读,现在时间是0点15分,他在家里吃饭,请回答他目前行为状态的合理程度,主要考虑时间、地点、行为以及历史行为,100为合理,0为不合理,50为不确定是否合理请结合上述让模拟趋近真实的意图,直接给出0、50、100数值就行,不要说其他任何话,不用说明理由
",,
99,"这是一个计算机模拟的小区及小区居民,居民只有6种地理位置状态:家、路上、工作地、学校、小区商场、小区公共场所,小区居民只有15种动作:睡觉、保持、休息娱乐、吃饭、散步、阅读、运动、工作、学习、购物、回家、去工作地、去学校、去小区商场、去小区公共场所,周一到周五是工作日,上班族都得去工作,工作时间一般在8点到18点之间,学生都得去上学,一般在7点到17点在学校学习,其他时间在工作地或者在学校都是不合理的,自由职业和退休人员一般都呆在家里,有时候去小区公共场所散步或运动,去小区商场买东西,晚上23点到早上6点间在社区活动不合理,模拟小区开始模拟时间是周一早上0点,所有居民都是睡觉状态,居民每天睡觉8小时左右,晚上23点到早上7点之间睡觉都合理,我们想在这个小区中模拟出正常人的行为,需要你对模拟人的状态行为打分,以保证模拟人会越来越接近正常人类,曾纯是一名正常28岁的模拟小区居民, 女性,她已婚, 受教育程度是硕士, 目前是处于自由职业阶段,今天是2024年2月的一天, 周一工作日, 北京时间0点0分, 她在家里睡觉,在0点5分到0点10分, 她在到小区公共场所的路上,现在时间是0点10分,她去小区公共场所,请回答她目前行为状态的合理程度,主要考虑时间、地点、行为以及历史行为,100为合理,0为不合理,50为不确定是否合理请结合上述让模拟趋近真实的意图,直接给出0、50、100数值就行,不要说其他任何话,不用说明理由
",,
